ID,ALAND,AWATER,npp_p_to12,npp_pco12c,Tot_area,Per_land,NPP_P_mod
NORTH DAKOTA_ADAMS,2557733901,2894336,13914.34625,28,2560628237,99.886968,4.975033
NORTH DAKOTA_BARNES,3863118055,56580900,26183.15802,42,3919698955,98.556499,6.325392
NORTH DAKOTA_BENSON,3596341060,131678181,24344.08978,40,3728019241,96.467878,6.308859
NORTH DAKOTA_BILLINGS,2974571254,11986483,16460.36292,32,2986557737,99.598652,5.164591
NORTH DAKOTA_BOTTINEAU,4321075833,74935382,26756.73853,45,4396011215,98.295378,6.049055
NORTH DAKOTA_BOWMAN,3009070659,13583664,15615.03311,32,3022654323,99.550605,4.901726
NORTH DAKOTA_BURKE,2858179013,65714655,17856.21008,31,2923893668,97.752495,5.892502
NORTH DAKOTA_BURLEIGH,4228659152,92691317,26338.58569,44,4321350469,97.855038,6.117255
NORTH DAKOTA_CASS,4571158976,7449683,29517.34644,49,4578608659,99.837294,6.033766
NORTH DAKOTA_CAVALIER,3856631212,54090823,25353.87268,40,3910722035,98.616858,6.427368
NORTH DAKOTA_DICKEY,2930554406,27619632,18857.97064,30,2958174038,99.066328,6.345234
NORTH DAKOTA_DIVIDE,3265658855,86686807,18735.63312,34,3352345662,97.414145,5.656756
NORTH DAKOTA_DUNN,5201969429,190528746,31904.92523,57,5392498175,96.466781,5.802366
NORTH DAKOTA_EDDY,1632310788,36012934,11134.68549,18,1668323722,97.84137,6.322414
NORTH DAKOTA_EMMONS,3910888908,117348492,24004.15204,41,4028237400,97.086853,6.030344
NORTH DAKOTA_FOSTER,1642258774,33103934,11185.82697,18,1675362708,98.024074,6.339614
NORTH DAKOTA_GOLDEN VALLEY,2592280439,4148883,13252.52222,26,2596429322,99.840208,5.105282
NORTH DAKOTA_GRAND FORKS,3719806629,8267350,23389.45886,37,3728073979,99.778241,6.335525
NORTH DAKOTA_GRANT,4297393836,17563450,21768.99277,41,4314957286,99.592964,5.33121
NORTH DAKOTA_GRIGGS,1835407690,20525248,12748.13269,20,1855932938,98.894074,6.445347
NORTH DAKOTA_HETTINGER,2932485809,4008872,15979.03607,31,2936494681,99.863481,5.161574
NORTH DAKOTA_KIDDER,3499233948,211737414,24234.78809,40,3710971362,94.294286,6.425307
NORTH DAKOTA_LA MOURE,2968139583,12824671,19546.86945,31,2980964254,99.569781,6.332686
NORTH DAKOTA_LOGAN,2570819041,47710154,17011.88226,28,2618529195,98.177979,6.188427
NORTH DAKOTA_MCHENRY,4853487956,97323497,31042.54889,53,4950811453,98.034191,5.974533
NORTH DAKOTA_MCINTOSH,2524106808,51795568,16289.89246,27,2575902376,97.989226,6.157099
NORTH DAKOTA_MCKENZIE,7148712746,260119355,39515.90118,74,7408832101,96.489064,5.534292
NORTH DAKOTA_MCLEAN,5465546322,563843611,35332.37128,61,6029389933,90.648414,6.389733
NORTH DAKOTA_MERCER,2700790004,180823533,15175.82245,27,2881613537,93.724921,5.996991
NORTH DAKOTA_MORTON,4988026151,49931487,31929.99469,57,5037957638,99.008894,5.657829
NORTH DAKOTA_MOUNTRAIL,4727397872,301102221,31786.60089,55,5028500093,94.012087,6.147488
NORTH DAKOTA_NELSON,2542889235,70073746,17904.34253,28,2612962981,97.318227,6.570617
NORTH DAKOTA_OLIVER,1871017444,22475760,12000.0708,21,1893493204,98.813,5.782963
NORTH DAKOTA_PEMBINA,2897362282,7010380,19595.00171,31,2904372662,99.758627,6.336262
NORTH DAKOTA_PIERCE,2637345167,166227817,15903.82867,26,2803572984,94.070858,6.502393
NORTH DAKOTA_RAMSEY,3070120687,299469855,21236.52564,34,3369590542,91.112574,6.855296
NORTH DAKOTA_RANSOM,2233792873,3582338,14409.71137,24,2237375211,99.839887,6.013675
NORTH DAKOTA_RENVILLE,2272103544,40658499,14111.89093,24,2312762043,98.241994,5.985174
NORTH DAKOTA_RICHLAND,3718378999,25035244,25386.96283,43,3743414243,99.331219,5.943695
NORTH DAKOTA_ROLETTE,2338477672,94404707,18083.83722,29,2432882379,96.119635,6.487546
NORTH DAKOTA_SARGENT,2223461624,21731922,14573.16217,24,2245193546,99.032069,6.1315
NORTH DAKOTA_SHERIDAN,2518053323,86198840,16582.7002,28,2604252163,96.690073,6.12513
NORTH DAKOTA_SIOUX,2833580511,88449896,15974.02258,30,2922030407,96.972999,5.490883
NORTH DAKOTA_SLOPE,3147520228,10980609,16302.92896,33,3158500837,99.652347,4.957516
NORTH DAKOTA_STARK,3457408930,14023939,18502.99207,35,3471432869,99.596019,5.308013
NORTH DAKOTA_STEELE,1844441513,8435674,12590.69873,20,1852877187,99.544726,6.324142
NORTH DAKOTA_STUTSMAN,5754703479,197271625,37889.4195,61,5951975104,96.685611,6.424307
NORTH DAKOTA_TOWNER,2654501912,42795048,18108.90613,29,2697296960,98.41341,6.345121
NORTH DAKOTA_TRAILL,2232235429,1462184,14974.26758,24,2233697613,99.93454,6.243365
NORTH DAKOTA_WALSH,3319346396,32181391,23429.56928,37,3351527787,99.039799,6.393708
NORTH DAKOTA_WARD,5213464365,111251907,32748.25012,57,5324716272,97.910651,5.867908
NORTH DAKOTA_WELLS,3290664846,51166900,20344.06628,34,3341831746,98.468897,6.076588
NORTH DAKOTA_WILLIAMS,5380949615,181846407,33368.96051,61,5562796022,96.731025,5.655188
OHIO_ADAMS,1512208932,6165938,8851.393494,14,1518374870,99.593912,6.348203
OHIO_ALLEN,1042479889,11259523,6271.282959,10,1053739412,98.93147,6.339017
OHIO_ASHLAND,1095464861,9966295,8295.86261,13,1105431156,99.098425,6.43949
OHIO_ASHTABULA,1818360017,1724498211,12521.50769,19,3542858228,51.324662,12.840352
OHIO_ATHENS,1304386904,12461326,8948.661377,14,1316848230,99.053701,6.452965
OHIO_AUGLAIZE,1039590266,1339586,6335.459961,10,1040929852,99.871309,6.343624
OHIO_BELMONT,1378199039,23695983,7844.618835,12,1401895022,98.309718,6.649579
OHIO_BROWN,1269138600,8895015,10388.62988,16,1278033615,99.304008,6.5384
OHIO_BUTLER,1208303733,9058528,8814.291138,13,1217362261,99.255889,6.831055
OHIO_CARROLL,1022031301,11192656,7274.046143,11,1033223957,98.916725,6.685188
OHIO_CHAMPAIGN,1111090195,2173112,7708.242981,12,1113263307,99.804798,6.436099
OHIO_CLARK,1027907572,14611224,5179.273438,8,1042518796,98.598469,6.566118
OHIO_CLERMONT,1170983309,19806060,7253.991211,11,1190789369,98.336729,6.706078
OHIO_CLINTON,1058489018,9349888,8666.884949,13,1067838906,99.12441,6.725724
OHIO_COLUMBIANA,1377658481,7277032,10622.2738,16,1384935513,99.474558,6.673989
OHIO_COSHOCTON,1460647672,9126264,9642.573669,15,1469773936,99.37907,6.468548
OHIO_CRAWFORD,1040619651,2359514,6969.206421,11,1042979165,99.773772,6.350008
OHIO_CUYAHOGA,1184093716,2041810673,8272.799011,13,3225904389,36.705791,17.337023
OHIO_DARKE,1549072768,4244900,11079.53375,17,1553317668,99.72672,6.535232
OHIO_DEFIANCE,1065649892,7073996,6972.214661,11,1072723888,99.340558,6.380452
OHIO_DELAWARE,1147778026,36698376,10082.78723,16,1184476402,96.901722,6.50323
OHIO_ERIE,651069515,969942442,3138.649719,5,1621011957,40.164387,15.63526
OHIO_FAIRFIELD,1306415001,10754493,8688.94574,14,1317169494,99.183515,6.257481
OHIO_FAYETTE,1052469899,1694038,6423.702881,10,1054163937,99.8393,6.434042
OHIO_FRANKLIN,1378938272,29041546,8730.059021,14,1407979818,97.937361,6.367086
OHIO_FULTON,1050103171,4586248,6871.938477,11,1054689419,99.565157,6.274501
OHIO_GALLIA,1208308871,12084300,8218.64978,13,1220393171,99.009803,6.385265
OHIO_GEAUGA,1036773424,20701751,7113.604309,11,1057475175,98.042342,6.596041
OHIO_GREENE,1071283002,6815334,7916.817688,12,1078098336,99.367837,6.639319
OHIO_GUERNSEY,1352631181,15666081,8343.994995,13,1368297262,98.855067,6.492796
OHIO_HAMILTON,1049999711,18744132,7382.344788,11,1068743843,98.246153,6.831028
OHIO_HANCOCK,1376125660,6020647,8084.279236,13,1382146307,99.564399,6.245883
OHIO_HARDIN,1218096651,629922,8177.536438,13,1218726573,99.948313,6.293666
OHIO_HARRISON,1042032640,21847163,7920.828796,12,1063879803,97.946463,6.73908
OHIO_HENRY,1077461471,9687647,6810.769531,11,1087149118,99.108894,6.247279
OHIO_HIGHLAND,1432479990,12194983,9714.772766,15,1444674973,99.155867,6.531651
OHIO_HOCKING,1091235303,5955974,6870.935669,11,1097191277,99.457162,6.280398
OHIO_HOLMES,1094405864,3695230,7741.333862,12,1098101094,99.663489,6.472894
OHIO_HURON,1272964850,8616411,8220.655334,13,1281581261,99.327673,6.366384
OHIO_JACKSON,1088598927,3167846,6922.076477,11,1091766773,99.709842,6.311109
OHIO_JEFFERSON,1057037023,7335056,7349.253723,11,1064372079,99.310856,6.727502
OHIO_KNOX,1361052758,10720132,10192.08844,16,1371772890,99.21852,6.420228
OHIO_LAKE,593807218,1942301625,3869.664246,6,2536108843,23.414106,27.545106
OHIO_LAWRENCE,1174224668,10110059,6935.112366,11,1184334727,99.146351,6.358931
OHIO_LICKING,1767507224,12750817,10026.63232,16,1780258041,99.283766,6.311853
OHIO_LOGAN,1187534495,21593254,7612.980774,12,1209127749,98.214146,6.459508
OHIO_LORAIN,1272195542,1119495034,8189.569641,13,2391690576,53.192313,11.843194
OHIO_LUCAS,879702815,663509628,4950.643433,8,1543212443,57.004648,10.855789
OHIO_MADISON,1206445849,2119319,9534.275513,15,1208565168,99.824642,6.367349
OHIO_MAHONING,1065773136,35456512,7267.026978,11,1101229648,96.78028,6.826172
OHIO_MARION,1045858048,908577,7587.91156,12,1046766625,99.913202,6.328753
OHIO_MEDINA,1091568894,4198457,7633.036011,12,1095767351,99.616848,6.385329
OHIO_MEIGS,1113957867,7519818,8363.047485,13,1121477685,99.329472,6.47654
OHIO_MERCER,1197723422,28440771,7698.215271,12,1226164193,97.680509,6.567512
OHIO_MIAMI,1052862600,7944952,8451.29071,13,1060807552,99.251047,6.55005
OHIO_MONROE,1180317741,4495411,9741.84729,15,1184813152,99.620581,6.5193
OHIO_MONTGOMERY,1195326276,7511399,7965.953308,12,1202837675,99.375527,6.680009
OHIO_MORGAN,1078538278,13868572,7625.013733,12,1092406850,98.730457,6.435884
OHIO_MORROW,1051881046,2819351,6360.528931,10,1054700397,99.732687,6.377577
OHIO_MUSKINGUM,1721165860,20823924,10756.64429,17,1741989784,98.80459,6.403992
OHIO_NOBLE,1030846459,16984489,7634.038635,12,1047830948,98.379081,6.466516
OHIO_OTTAWA,659705457,855637066,3117.591797,5,1515342523,43.535072,14.322208
OHIO_PAULDING,1078561236,6245396,7608.969604,12,1084806632,99.424285,6.377524
OHIO_PERRY,1056544098,11790392,6874.946594,11,1068334490,98.896376,6.319697
OHIO_PICKAWAY,1298175198,13790233,9954.433167,16,1311965431,98.948887,6.287611
OHIO_PIKE,1140324465,9567611,6918.065552,11,1149892076,99.167956,6.341918
OHIO_PORTAGE,1262370046,43127727,9110.106201,14,1305497773,96.696453,6.729532
OHIO_PREBLE,1098741224,6062615,7324.184631,11,1104803839,99.45125,6.695089
OHIO_PUTNAM,1249783588,4544874,9336.731018,15,1254328462,99.637665,6.247123
OHIO_RICHLAND,1282554028,12637716,8310.904236,13,1295191744,99.024259,6.455997
OHIO_ROSS,1784986619,9938848,11310.16974,18,1794925467,99.446281,6.318414
OHIO_SANDUSKY,1057350969,24514231,6859.905029,11,1081865200,97.734077,6.380863
OHIO_SCIOTO,1580488534,15326840,11300.14209,18,1595815374,99.039561,6.338736
OHIO_SENECA,1427151734,4576816,10018.61017,16,1431728550,99.680329,6.281712
OHIO_SHELBY,1055927003,7802978,7014.330566,11,1063729981,99.266451,6.423786
OHIO_STARK,1490056765,13646455,11735.34113,18,1503703220,99.092477,6.579343
OHIO_SUMMIT,1069119180,19017971,7723.284302,12,1088137151,98.252245,6.550558
OHIO_TRUMBULL,1600837668,47866857,11199.86542,17,1648704525,97.096699,6.785149
OHIO_TUSCARAWAS,1469641510,10408848,11084.54761,17,1480050358,99.296723,6.566503
OHIO_UNION,1118161949,13254689,5697.702332,9,1131416638,98.828487,6.405825
OHIO_VAN WERT,1059702138,3278633,7644.066101,12,1062980771,99.691562,6.389764
OHIO_VINTON,1067997064,6792846,6909.040527,11,1074789910,99.367984,6.320895
OHIO_WARREN,1039075224,15830492,8131.409241,12,1054905716,98.499345,6.879411
OHIO_WASHINGTON,1636805233,20784946,9663.631714,15,1657590179,98.746074,6.52423
OHIO_WAYNE,1436939444,5040384,8987.769104,14,1441979828,99.650454,6.442354
OHIO_WILLIAMS,1089503873,6299797,7671.140747,12,1095803670,99.425098,6.429581
OHIO_WOOD,1598510313,8650452,10515.98071,17,1607160765,99.461756,6.219346
OHIO_WYANDOT,1053812243,1783532,7512.704224,12,1055595775,99.83104,6.271183
OKLAHOMA_ADAIR,1486277939,8874158,10560.1023,18,1495152097,99.406471,5.901752
OKLAHOMA_ALFALFA,2244392665,38546676,10408.685,23,2282939341,98.311533,4.603239
OKLAHOMA_ATOKA,2526393964,37287777,17026.92444,27,2563681741,98.545538,6.399344
OKLAHOMA_BEAVER,4700407527,7347161,25572.4747,51,4707754688,99.843935,5.022048
OKLAHOMA_BECKHAM,2335338428,5514684,11931.88278,22,2340853112,99.764416,5.43639
OKLAHOMA_BLAINE,2404772608,26854992,12215.6648,25,2431627600,98.895596,4.940833
OKLAHOMA_BRYAN,2341975631,102083435,17052.99634,27,2444059066,95.823201,6.591227
OKLAHOMA_CADDO,3309366436,32099077,19776.50134,36,3341465513,99.039371,5.546756
OKLAHOMA_CANADIAN,2322131002,23131671,13045.95325,24,2345262673,99.013685,5.489962
OKLAHOMA_CARTER,2129492350,29991371,13726.82959,24,2159483721,98.611179,5.800065
OKLAHOMA_CHEROKEE,1939904010,69990998,12629.80597,21,2009895008,96.517679,6.231183
OKLAHOMA_CHOCTAW,1995090099,75667486,12616.77045,20,2070757585,96.345903,6.547642
OKLAHOMA_CIMARRON,4752131813,15923999,18226.22934,49,4768055812,99.666027,3.732103
OKLAHOMA_CLEVELAND,1395453713,49520727,9013.841309,16,1444974440,96.572899,5.833573
OKLAHOMA_COAL,1338427185,12083335,9349.767029,15,1350510520,99.105276,6.289451
OKLAHOMA_COMANCHE,2769653950,37538945,14405.70004,28,2807192895,98.662759,5.214625
OKLAHOMA_COTTON,1638512879,23996512,8813.28833,17,1662509391,98.556609,5.260213
OKLAHOMA_CRAIG,1971621943,3684477,12418.22278,22,1975306420,99.813473,5.655195
OKLAHOMA_CREEK,2460107102,50925023,14389.65631,26,2511032125,97.971949,5.641648
OKLAHOMA_CUSTER,2560925953,34326632,13874.23566,28,2595252585,98.67733,5.021502
OKLAHOMA_DELAWARE,1911485747,140309019,12186.58527,21,2051794766,93.161645,6.229104
OKLAHOMA_DEWEY,2589042126,22668868,13422.99204,29,2611710994,99.13203,4.669145
OKLAHOMA_ELLIS,3189510402,952235,12896.54132,30,3190462637,99.970154,4.300131
OKLAHOMA_GARFIELD,2741521308,4075930,14677.44928,30,2745597238,99.851547,4.899757
OKLAHOMA_GARVIN,2077453378,30109357,11541.80811,21,2107562735,98.571366,5.575756
OKLAHOMA_GRADY,2850386644,11374380,17274.60657,32,2861761024,99.602539,5.419856
OKLAHOMA_GRANT,2591904428,7042653,14959.22589,30,2598947081,99.729019,4.999958
OKLAHOMA_GREER,1655732413,11156357,10828.84369,18,1666888770,99.330708,6.05656
OKLAHOMA_HARMON,1391491968,3800411,8792.230591,15,1395292379,99.727626,5.877496
OKLAHOMA_HARPER,2689919308,5259447,10068.74808,23,2695178755,99.804857,4.386276
OKLAHOMA_HASKELL,1493706599,126248912,11254.01495,18,1619955511,92.206643,6.780673
OKLAHOMA_HUGHES,2083606775,26430453,12797.26794,21,2110037228,98.747394,6.171238
OKLAHOMA_JACKSON,2078860509,4114418,12974.75714,23,2082974927,99.802474,5.652364
OKLAHOMA_JEFFERSON,1965685986,39417590,13995.57037,26,2005103576,98.034137,5.490854
OKLAHOMA_JOHNSTON,1665488649,39648868,10025.62952,16,1705137517,97.674741,6.415188
OKLAHOMA_KAY,2381740395,65583671,14567.14554,27,2447324066,97.320189,5.543803
OKLAHOMA_KINGFISHER,2326005907,20612229,12618.77585,25,2346618136,99.12162,5.09224
OKLAHOMA_KIOWA,2629039881,40296743,14910.09052,28,2669336624,98.490384,5.406652
OKLAHOMA_LATIMER,1870210358,18276407,11352.28571,18,1888486765,99.032219,6.368458
OKLAHOMA_LE FLORE,4115999004,50035433,29864.3031,48,4166034437,98.798967,6.297363
OKLAHOMA_LINCOLN,2466630673,34722233,15418.49048,27,2501352906,98.611862,5.785316
OKLAHOMA_LOGAN,1926542719,12929098,11173.79364,21,1939471817,99.33337,5.356563
OKLAHOMA_LOVE,1331024899,47506501,8814.29126,15,1378531400,96.553833,6.085925
OKLAHOMA_MAJOR,2473438538,7651007,13462.10007,30,2481089545,99.691627,4.501247
OKLAHOMA_MARSHALL,962443215,143430766,6102.818481,10,1105873981,87.030099,7.012308
OKLAHOMA_MAYES,1697419131,72863521,10772.68866,19,1770282652,95.884074,5.91322
OKLAHOMA_MCCLAIN,1478150205,24716284,8736.075623,16,1502866489,98.355391,5.551345
OKLAHOMA_MCCURTAIN,4793716602,133984721,35077.67065,56,4927701323,97.280989,6.438945
OKLAHOMA_MCINTOSH,1601359179,242867678,11098.58649,18,1844226857,86.830922,7.10102
OKLAHOMA_MURRAY,1078402382,22714095,6520.970642,11,1101116477,97.937176,6.053018
OKLAHOMA_MUSKOGEE,2099505908,76119907,14395.67285,23,2175625815,96.501241,6.485915
OKLAHOMA_NOBLE,1895660471,27566422,10879.98358,21,1923226893,98.566658,5.256285
OKLAHOMA_NOWATA,1465460409,38903890,9032.893433,16,1504364299,97.413932,5.795432
OKLAHOMA_OKFUSKEE,1601767639,26681052,8181.547791,14,1628448691,98.361566,5.941307
OKLAHOMA_OKLAHOMA,1835932121,24822783,11240.97888,20,1860754904,98.665983,5.696481
OKLAHOMA_OKMULGEE,1806373387,12958196,9944.404663,17,1819331583,99.28775,5.884121
OKLAHOMA_OSAGE,5818679077,148729736,34060.8667,61,5967408813,97.507633,5.726473
OKLAHOMA_OTTAWA,1219409732,35714886,9342.747925,16,1255124618,97.154475,6.01024
OKLAHOMA_PAWNEE,1472023155,68854232,8144.444885,15,1540877387,95.531492,5.683602
OKLAHOMA_PAYNE,1773885714,31992048,10874.97058,20,1805877762,98.228449,5.529237
OKLAHOMA_PITTSBURG,3381281071,187427366,23190.91144,37,3568708437,94.748034,6.615244
OKLAHOMA_PONTOTOC,1865835819,12595147,8645.826843,14,1878430966,99.329486,6.217278
OKLAHOMA_POTTAWATOMIE,2040370700,14850384,11234.96185,19,2055221084,99.277431,5.956175
OKLAHOMA_PUSHMATAHA,3614424104,69997259,24991.87482,39,3684421363,98.100183,6.532274
OKLAHOMA_ROGER MILLS,2955503143,13688536,15641.10501,33,2969191679,99.538981,4.761681
OKLAHOMA_ROGERS,1749883768,92870077,8318.925781,15,1842753845,94.960256,5.840286
OKLAHOMA_SEMINOLE,1639027599,19925659,12140.45746,20,1658953258,98.798902,6.144025
OKLAHOMA_SEQUOYAH,1744289208,105113803,12818.32599,21,1849403011,94.316339,6.4718
OKLAHOMA_STEPHENS,2253798301,54865799,12408.19507,24,2308664100,97.623483,5.29594
OKLAHOMA_TEXAS,5286873577,19218939,25337.82782,56,5306092516,99.637795,4.54106
OKLAHOMA_TILLMAN,2256226938,20895054,12412.20648,24,2277121992,99.082392,5.219649
OKLAHOMA_TULSA,1476502056,43340940,8848.385071,16,1519842996,97.148328,5.692574
OKLAHOMA_WAGONER,1454748498,75357245,9455.056702,16,1530105743,95.07503,6.215523
OKLAHOMA_WASHINGTON,1076201559,22871164,7850.63562,14,1099072723,97.919049,5.726768
OKLAHOMA_WASHITA,2597989594,14579003,14608.25833,28,2612568597,99.441967,5.246512
OKLAHOMA_WOODS,3331924479,9128597,14946.18982,34,3341053076,99.726775,4.407982
OKLAHOMA_WOODWARD,3218800597,9693573,15769.45853,37,3228494170,99.699749,4.274851
OREGON_BAKER,7945996793,51832631,31950.05048,86,7997829424,99.351916,3.739356
OREGON_BENTON,1748712549,7740248,11465.59747,19,1756452797,99.559325,6.061235
OREGON_CLACKAMAS,4845035564,31872078,25856.25668,51,4876907642,99.34647,5.103205
OREGON_CLATSOP,2144872198,661629272,14458.84717,22,2806501470,76.425123,8.599532
OREGON_COLUMBIA,1704508477,79930091,10632.30158,18,1784438568,95.520715,6.183825
OREGON_COOS,4133803901,544637639,27939.99927,45,4678441540,88.358567,7.026923
OREGON_CROOK,7715390842,21004473,22876.04315,80,7736395315,99.728498,2.867891
OREGON_CURRY,4217488411,934615925,27123.74939,43,5152104336,81.85953,7.705699
OREGON_DESCHUTES,7815590704,94710204,26532.11926,84,7910300908,98.802698,3.196862
OREGON_DOUGLAS,13042325534,251974549,69439.36624,135,13294300083,98.104642,5.243031
OREGON_GILLIAM,3120213942,46914717,9830.090668,32,3167128659,98.518699,3.118092
OREGON_GRANT,11726925903,1893807,38759.81766,122,11728819710,99.983853,3.177547
OREGON_HARNEY,26248072899,241568254,78715.93221,280,26489641153,99.088065,2.837156
OREGON_HOOD RIVER,1352203435,29040409,5498.152161,14,1381243844,97.897518,4.011595
OREGON_JACKSON,7208597903,46766412,31390.50845,76,7255364315,99.355423,4.157126
OREGON_JEFFERSON,4615977076,26212115,16326.99515,50,4642189191,99.43535,3.272866
OREGON_JOSEPHINE,4244080709,5631820,22936.2096,45,4249712529,99.867478,5.103699
OREGON_KLAMATH,15391639810,503686589,58429.02353,166,15895326399,96.831228,3.635006
OREGON_LAKE,21078875998,568514572,73015.22128,227,21647390570,97.37375,3.303282
OREGON_LANE,11800116009,436246925,65497.50308,127,12236362934,96.434832,5.347947
OREGON_LINCOLN,2540784310,553094279,17506.24493,27,3093878589,82.122948,7.888462
OREGON_LINN,5923936549,50054677,32023.25211,63,5973991226,99.162123,5.126005
OREGON_MALHEUR,25609052021,108996486,76335.3719,271,25718048507,99.576187,2.828792
OREGON_MARION,3057633979,26550710,16665.92938,32,3084184689,99.139134,5.221029
OREGON_MORROW,5259046542,44372276,17395.94118,56,5303418818,99.163327,3.132628
OREGON_MULTNOMAH,1116560269,88220750,7479.612823,14,1204781019,92.677445,5.764704
OREGON_POLK,1918983325,8153115,12568.63776,21,1927136440,99.576931,6.010494
OREGON_SHERMAN,2133151636,19617472,7810.524872,24,2152769108,99.088733,3.284314
OREGON_TILLAMOOK,2855122940,595798850,19923.90772,31,3450921790,82.735081,7.768249
OREGON_UMATILLA,8327974446,41621245,27972.08797,88,8369595691,99.502709,3.194532
OREGON_UNION,5275651497,4936782,21459.13892,59,5280588279,99.906511,3.640546
OREGON_WALLOWA,8147835329,14191752,36351.17966,83,8162027081,99.826125,4.387289
OREGON_WASCO,6167112266,35724414,21504.26297,64,6202836680,99.424063,3.379505
OREGON_WASHINGTON,1875859540,6114246,9056.959839,16,1881973786,99.675115,5.67905
OREGON_WHEELER,4444475023,1241033,14159.02036,47,4445716056,99.972085,3.013399
